,summary,Mitigation,Impacts,Hazard,word
vulkan+ausbruch der,13.979623235380746,-0.0800889781761985,-0.1713024076514091,0.10547864264294426,vulkan+ausbruch der
semeru indonesisch+en,18.648077202481442,-0.002378878449332038,-0.12737737813398545,0.04225682906667302,semeru indonesisch+en
java spuck+t,8.706137747171315,-0.020670145322620712,-0.06792231606447667,0.03711913066723378,java spuck+t
derzeit,23.2805821967599,-0.03314504542191243,0.06531723703031915,0.0006593853940627806,derzeit
spuck+t derzeit,5.693135591996206,-0.08205987159638217,-0.06770837918648327,0.07764479444716,spuck+t derzeit
derzeit kilometerhoh+e,5.628820353213393,-0.10246098027900216,-0.09061552254922368,0.09692641748893455,derzeit kilometerhoh+e
kilometerhoh+e asche+wolke+n,6.162371707269964,-0.20085945865559565,-0.23087381191828465,0.1869062040138382,kilometerhoh+e asche+wolke+n
Regierung,5.416280710273588,-0.04540726867930549,-0.14997727798722438,0.07783477111585654,Regierung
der regierung,5.416280710273588,-0.04540726867930549,-0.14997727798722438,0.07783477111585654,der regierung
regierung hoch+st+e,5.383123103416319,0.09369507352965871,-0.1849996694602183,-0.014018932859591616,regierung hoch+st+e
ausgerufen,11.089469134199902,0.0858512753971983,-0.16736283262926413,-0.012798349059373021,ausgerufen
warn+stufe aus+ge+ruf+en,7.075926050318438,0.09951927254533208,-0.186252278512386,-0.018458632986407993,warn+stufe aus+ge+ruf+en
300,8.798385665504771,0.017310015876675078,-0.0926725628377145,0.01761954153826232,300
mehr 300,4.82062411456215,0.030068777153755784,-0.061495990561480286,-0.0018503990082928813,mehr 300
300 mensch+en,4.804703615553201,0.02134828597734256,-0.053628108937037434,0.0021723303632050425,300 mensch+en
wurden,32.7584388086966,-0.04075859753273058,-0.1834583771447409,0.08385856476475502,wurden
mensch+en werd+en,14.52818745454567,-0.008458186475742174,-0.13322596092183225,0.04821557437504181,mensch+en werd+en
Sicherheit,19.85831776507351,-0.026221023831746508,-0.1545792515648194,0.06641265194806337,Sicherheit
werd+en sicherheit,4.535167718102191,-0.01076163867471098,0.026321238681512718,-0.0013457959284632862,werd+en sicherheit
gebracht,13.623459358921012,-0.006242970275560429,-0.10214187992400743,0.03749583498910868,gebracht
sicherheit ge+bring+t,13.623459358921012,-0.006242970275560429,-0.10214187992400743,0.03749583498910868,sicherheit ge+bring+t
19.11.2025,4.2744890734380725,-0.010613380891890851,0.0355175769917026,-0.004748498064915366,19.11.2025
stand 19.11.2025,4.2744890734380725,-0.010613380891890851,0.0355175769917026,-0.004748498064915366,stand 19.11.2025
15:39,4.8339874556802,-0.0011779897450777308,0.025010526100876257,-0.00793268829687235,15:39
19.11.2025 15:39,4.8339874556802,-0.0011779897450777308,0.025010526100876257,-0.00793268829687235,19.11.2025 15:39
15:39 uhr,5.396726878744771,0.005692238253005569,0.015266775828378288,-0.009580104922784051,15:39 uhr
uhr der,9.546724527736025,0.02324069753114606,-0.017880724015985238,-0.011258202764258684,uhr der
wur…,3.0469347212245825,0.025748397075636874,0.03785740379207353,-0.033127588917336886,wur…
mensch+en wur…,3.0469347212245825,0.025748397075636874,0.03785740379207353,-0.033127588917336886,mensch+en wur…
+1438,3.014100144732052,0.020376005601827712,0.04322929824694555,-0.030943345381041744,+1438
wur… +1438,3.014100144732052,0.020376005601827712,0.04322929824694555,-0.030943345381041744,wur… +1438
+1438 chars,2.98440344528899,0.015891172275104073,0.0479080423094163,-0.02922162077928807,+1438 chars
warn+stufe ausbruch,4.122084823877774,0.06643379662963379,0.06410804986670623,-0.07640127340340268,warn+stufe ausbruch
indonesischem,4.725555774780553,0.03780262381469431,0.06162318264776364,-0.05172040875369097,indonesischem
ausbruch indonesisch+em,4.725555774780553,0.03780262381469431,0.06162318264776364,-0.05172040875369097,ausbruch indonesisch+em
indonesisch+em vulkan,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,indonesisch+em vulkan
vulkan nan,5.500609921101885,0.04000722409134005,0.042288236962624404,-0.046089269392565926,vulkan nan
Osten,17.48968299876077,0.004134237397362939,-0.13248265934876027,0.03913384893807897,Osten
nan osten,4.725555774780553,0.03780262381469431,0.06162318264776364,-0.05172040875369097,nan osten
osten indonesisch+en,6.713157127121903,-0.031618044165837036,-0.04609580275502368,0.03781523257434715,osten indonesisch+en
java vulkan,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,java vulkan
semeru aus+ge+brech+en,16.42366436340298,-0.05364231104365673,-0.1627117881246168,0.08662891434514854,semeru aus+ge+brech+en
aus+ge+brech+en rund,8.524232747353537,-0.05307832224936486,-0.094133378445448,0.06692026722904462,aus+ge+brech+en rund
rund 300,3.712344659471789,0.020997604776525857,0.08460397944419737,-0.04731162807230156,rund 300
300 kilo+meter,3.6280980961978724,0.0219968064087816,0.08922857276450133,-0.04993532917358373,300 kilo+meter
beliebten,9.689871101228409,0.016977374342927166,-0.05473550981494118,0.005805141031839048,beliebten
kilo+meter belieb+t+en,3.3708661683007586,0.017989808226957473,0.09836062848138669,-0.05041870857222638,kilo+meter belieb+t+en
Urlaubsinsel,7.725176702484378,-0.03946207658407784,-0.07042565426197576,0.05075669522346483,Urlaubsinsel
belieb+t+en urlaub+s+insel,4.784155395059884,0.02348268648921672,0.04759229419365955,-0.03499635454948979,belieb+t+en urlaub+s+insel
urlaub+s+insel bali,3.5152500131247884,0.011187362722551037,0.08553866513481685,-0.04000339446716294,urlaub+s+insel bali
entfernt,6.095354582330693,0.025260397039145198,0.015894677052825643,-0.0247067022432322,entfernt
bali entfern+t,3.60696763240062,0.007925485713729813,0.07848078796913469,-0.03472992627322808,bali entfern+t
Bei,34.6756915146876,-0.09716870364920542,-0.2708095669633331,0.1401067431575092,Bei
bei eruption,10.204515674124075,-0.17377966819477295,-0.2216833883821126,0.17094473246843475,bei eruption
eruption heute,4.546569895177257,0.016584639317030827,0.049189695038256535,-0.030236722142341646,eruption heute
heute spuck+te,4.895760185873371,0.0383500641209615,0.0570116779601726,-0.050378487632580696,heute spuck+te
+1115,4.580696270329501,0.037302484685703845,0.06573689827990029,-0.05291665603002736,+1115
vulkan +1115,4.580696270329501,0.037302484685703845,0.06573689827990029,-0.05291665603002736,vulkan +1115
+1115 char+s,4.248248320207818,0.036015829868021064,0.07591747751339567,-0.055873136076588836,+1115 char+s
vulkan+ausbruch indonesien,43.86830434557172,-0.14043699847905472,-0.3205428803310643,0.17524048039861762,vulkan+ausbruch indonesien
indonesien asche+wolke,4.889551037350307,-0.179660041810531,-0.12810280533830987,0.15086902723589374,indonesien asche+wolke
fliegt,4.252262365209035,-0.11478989706589983,-0.05118352239822834,0.09277230819712727,fliegt
asche+wolke flieg+t,4.252262365209035,-0.11478989706589983,-0.05118352239822834,0.09277230819712727,asche+wolke flieg+t
2000,13.703393981836102,-0.11686584287180193,-0.20244201632844439,0.13518990854295182,2000
flieg+t 2000,4.046160557138925,-0.10217025524759024,-0.032420113528862995,0.07939813368484716,flieg+t 2000
2000 meter,7.5483860171018815,-0.12743178037801392,-0.1446387446119818,0.12647292109661096,2000 meter
meter hoch,12.618473046409708,-0.009038444420933723,-0.09714709441632768,0.03795751152336474,meter hoch
hoch himmel,5.557617762506718,-0.06538357157331968,-0.049989063751476916,0.061598631344817675,hoch himmel
himmel indonesien,5.1016926862177865,-0.09861466513648914,-0.06600960941526349,0.0874036716142682,himmel indonesien
Mittwoch,12.107844694543427,-0.014940690080958566,-0.09831370044026204,0.04243870787164909,Mittwoch
indonesien mittwoch,7.999514233406324,-0.01088671158408017,-0.04943443463939172,0.024381824715431884,indonesien mittwoch
mittwoch vulkan,14.391594508701521,-0.05259891763468132,-0.14931818910181377,0.0823124332382546,mittwoch vulkan
Videos,12.099045231177996,0.004865616672962385,-0.08043083465715074,0.022899247244008412,Videos
video+s zeig+en,5.203261910411547,-0.026641844474151473,-0.00739934420395796,0.021693852684265286,video+s zeig+en
zeig+en dabei,3.647423799255078,-0.07132188330193687,0.010862469413271446,0.04588928517528153,zeig+en dabei
dabei rund,3.6522477101154096,-0.07600989468019984,0.006760224221239118,0.05031431317196471,dabei rund
rund 2000,5.5426573422794,-0.09974882480670928,-0.07908813129450887,0.09194611553343754,rund 2000
behörde+n heb+en,3.39055913947924,0.10178119046641183,-0.03608750980853418,-0.06902946281711558,behörde+n heb+en
Feuer…,3.183526312603734,0.07891414355596205,-0.0031684080628474006,-0.061267778417804224,Feuer…
warn+stufe feuer…,3.183526312603734,0.07891414355596205,-0.0031684080628474006,-0.061267778417804224,warn+stufe feuer…
+648,3.1068114547148444,0.057356709453517014,0.013826970123490037,-0.049541347553610934,+648
feuer… +648,3.1068114547148444,0.057356709453517014,0.013826970123490037,-0.049541347553610934,feuer… +648
+648 char+s,3.0687886793544488,0.04774642533220216,0.021740356350389928,-0.044639088165463026,+648 char+s
spuck+t riesig+e,7.1583302479289745,-0.034862226839898515,-0.05703295746231122,0.04348957033566217,spuck+t riesig+e
asche+säule vulkan+ausbruch,9.028004097246212,-0.11016330817357252,-0.15125735833967927,0.11822058153403002,asche+säule vulkan+ausbruch
vulkan+ausbruch urlaub+s+insel,4.982752686012798,-0.08803635992793787,-0.05348775757097428,0.07710027436257144,vulkan+ausbruch urlaub+s+insel
ein asche+wolke,15.4292910832108,-0.1813062300512573,-0.272268682845445,0.18627545619425892,ein asche+wolke
verdunkelte,4.091748482197769,-0.11817946641810023,-0.047624164162695416,0.09372945879887909,verdunkelte
asche+wolke verdunkel+te,4.091748482197769,-0.11817946641810023,-0.047624164162695416,0.09372945879887909,asche+wolke verdunkel+te
verdunkel+te himmel,3.7444446048199573,-0.09414878316126045,-0.012559386364494506,0.06817395000545315,verdunkel+te himmel
himmel java,6.1437479449112375,-0.04483768313427221,-0.04601137249193046,0.046778762346386255,himmel java
Gleichzeitig,5.67265600745713,-0.1331834816747758,0.013847504354732393,0.08349935343492572,Gleichzeitig
flossen,3.572111502492329,-0.06038682925403044,0.023528280412871166,0.03435344765524079,flossen
gleichzeitig fließ+en,3.572111502492329,-0.06038682925403044,0.023528280412871166,0.03435344765524079,gleichzeitig fließ+en
Glutlawinen,3.6348044947984812,-0.05010134976427825,0.029010724385374553,0.02549967235899312,Glutlawinen
fließ+en glut+lawine+n,3.6348044947984812,-0.05010134976427825,0.029010724385374553,0.02549967235899312,fließ+en glut+lawine+n
herab,6.567820030797716,0.0036408872272755957,-0.012541037024773377,0.0016253181588723657,herab
glut+lawine+n herab,3.7874602088040836,-0.04090275081037213,0.02965255144503288,0.018939560973669757,glut+lawine+n herab
herab jakarta,3.8869582100780407,-0.03622214587389992,0.02923782975918537,0.015822553434651054,herab jakarta
indonesien nach,4.483170489759933,-0.017807926841460844,0.02209372080391382,0.005261025757875149,indonesien nach
vulkan+s semeru,21.41292570234479,-0.003216800105344565,-0.13984543891432594,0.0464592712652469,vulkan+s semeru
semeru indonesien,12.599314771916209,-0.028085957639009708,-0.11414136592401972,0.056156622455239814,semeru indonesien
indonesien behörde+n,3.985790952094373,0.014542832622629155,0.023457181260180055,-0.019198962361841685,indonesien behörde+n
behörde+n hoch+st+e,3.911242920956009,0.08653689742825729,-0.013973044908175667,-0.06381639090652894,behörde+n hoch+st+e
zuvor kilometerhoh+e,3.495927232146708,-0.04092280570701572,-0.019018340372088587,0.035442465145093166,zuvor kilometerhoh+e
himmel belieb+t+en,3.1511870829278594,-0.05009323921048379,0.02333881789374063,0.027457436063280594,himmel belieb+t+en
Ur…,3.0836226575899723,-0.04533698811319432,0.03457704302868791,0.020282727369621185,Ur…
belieb+t+en ur…,3.0836226575899723,-0.04533698811319432,0.03457704302868791,0.020282727369621185,belieb+t+en ur…
+1344,3.0546872039279376,-0.04371364952840201,0.03910130999810588,0.01756488910635599,+1344
ur… +1344,3.0546872039279376,-0.04371364952840201,0.03910130999810588,0.01756488910635599,ur… +1344
+1344 chars,3.023112092940425,-0.04218675838829081,0.043857870423775785,0.014814913899856709,+1344 chars
warn+stufe indonesien,4.807037765821655,0.03806984286710729,0.05938677671523013,-0.05106974059242924,warn+stufe indonesien
asche+säule ein,3.822729542255408,-0.0024495309387568918,0.060197086405906486,-0.019876249356139613,asche+säule ein
ein riesig+e,7.015694739621418,-0.0063710852863413485,-0.029582190161606514,0.014665903096711915,ein riesig+e
riesig+e asche+wolke,15.201091074737086,-0.23946020337017518,-0.32313593070510865,0.22519797739141878,riesig+e asche+wolke
verdunkelt,7.860816046230503,-0.07028997405784214,-0.09962487173698006,0.07960934039503705,verdunkelt
asche+wolke verdunkel+t,4.847695694783891,-0.05640121669004251,-0.02247472907053711,0.046995718196083544,asche+wolke verdunkel+t
verdunkel+t himmel,4.575558488020995,-0.01478436488026218,0.021567684667426413,0.003263087653200613,verdunkel+t himmel
anzeige+n ein,3.127339459879888,-0.04991125573561148,0.056133489249707104,0.015769310553255707,anzeige+n ein
Lawinen,3.144950078658031,0.00906711758623344,0.10326031547011276,-0.04539363764362409,Lawinen
heißen,3.205007774363649,0.02101974741246264,0.10969404567344092,-0.05741785563452743,heißen
lawine+n heiß+en,3.205007774363649,0.02101974741246264,0.10969404567344092,-0.05741785563452743,lawine+n heiß+en
Gasen,4.862417188045062,-0.047047359769920916,-0.014967597364872468,0.038277217677606314,Gasen
heiß+en gas+en,3.251733262816506,0.027234438765992117,0.1122607595328199,-0.06345780633566123,heiß+en gas+en
Aschepartikeln,3.315889988196445,0.030884579759590414,0.11186956002271463,-0.06625156512316986,Aschepartikeln
gas+en asche+partikel+n,3.315889988196445,0.030884579759590414,0.11186956002271463,-0.06625156512316986,gas+en asche+partikel+n
Gestein,14.533750179845546,0.016425995431909778,-0.08779277875334454,0.016753406643026828,Gestein
asche+partikel+n gestein,3.5894942657533906,0.032694057411975896,0.09992582376769575,-0.06281619832446307,asche+partikel+n gestein
stürzen,3.7562325753698924,0.033655315286095985,0.09327835802033399,-0.060898478610257926,stürzen
gestein stürz+en,3.7562325753698924,0.033655315286095985,0.09327835802033399,-0.060898478610257926,gestein stürz+en
hoher,4.120972454496744,0.035463796997356786,0.08012117874281102,-0.05709200386644745,hoher
stürz+en hoch+er,4.120972454496744,0.035463796997356786,0.08012117874281102,-0.05709200386644745,stürz+en hoch+er
Geschwindigkeit,4.398756503721527,0.03662423840381848,0.07117284076078191,-0.054496036790991846,Geschwindigkeit
hoch+er geschwindigkeit,4.398756503721527,0.03662423840381848,0.07117284076078191,-0.054496036790991846,hoch+er geschwindigkeit
geschwindigkeit vulkan,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,geschwindigkeit vulkan
semeru herab,4.725555774780553,0.03780262381469431,0.06162318264776364,-0.05172040875369097,semeru herab
Quel…,4.248248320207818,0.036015829868021064,0.07591747751339567,-0.055873136076588836,Quel…
+35,3.978198991617692,0.03479885848011722,0.0850640385971727,-0.05852358660612792,+35
quel… +35,3.978198991617692,0.03479885848011722,0.0850640385971727,-0.05852358660612792,quel… +35
+35 chars,3.858508960022516,0.03420006812343712,0.0894086883553356,-0.05978037498861544,+35 chars
Hunderte,21.535737719099266,-0.0626540449070354,-0.19480108794763118,0.10079673225190604,Hunderte
indonesien hundert+e,4.435564550663369,-0.08221445700172333,-0.030657220529502097,0.06637718843473714,indonesien hundert+e
bringen,9.382545129485557,-0.057464595755070395,-0.10904236668280852,0.07411727266238938,bringen
hundert+e bring+en,4.15004681488101,-0.0785902088656273,-0.01692665873351412,0.0597039299717639,hundert+e bring+en
bring+en java,4.0413363273222815,-0.06391414590564586,-0.0003077712379744247,0.044728064127011816,bring+en java
java sicherheit,4.20740275031992,-0.052364636215912454,0.0028439840159860843,0.03596393424549158,java sicherheit
sicherheit nach,7.333476440556018,-0.04316833171238393,-0.0673096180889135,0.05228980838401684,sicherheit nach
hunderte,13.433202511982962,-0.060992031182540735,-0.15015443591098104,0.08790945325046953,hunderte
